geoid,name,pctrent30_23,pctowned30_23,class
"25023521201",5212.01,0.4180887372,0.2113095238,
"25023521202",5212.02,0.5183246073,0.1381260097,
"25023522101",5221.01,1,0.324967825,
"25023522102",5221.02,0.3837209302,0.3373435996,
"25023523100",5231,0.7530364372,0.1893424036,
"25023523201",5232.01,0.587962963,0.2239789196,
"25023523203",5232.03,0.2480620155,0.2547235829,
"25023523204",5232.04,0.46875,0.2207446809,
"25023524101",5241.01,0.5675675676,0.361136572,
"25023524102",5241.02,0.4030612245,0.1993934799,
"25023525101",5251.01,0.4414768264,0.3292824074,
"25023525104",5251.04,0.398989899,0.2234585072,
"25023525204",5252.04,0,0.2001557632,
"25023526100",5261,0.2564102564,0.3409410112,
"25023530100",5301,0.2394736842,0.2876794258,
"25023530200",5302,0.5494137353,0.4090368609,
"25023530300",5303,0.5245136187,0.2153110048,
"25023530400",5304,0,0.2297111417,
"25023530500",5305,0.6578282828,0.4541616405,
"25023530600",5306,0.6545454545,0.232133542,
"25023530700",5307,0.520746888,0.3552631579,
"25023530801",5308.01,0.1193181818,0.261821366,
"25023530802",5308.02,0.5021097046,0.2487106017,
"25023530902",5309.02,0.3670886076,0.2422907489,
"25023530903",5309.03,0.5938303342,0.3407407407,
"25023530904",5309.04,0,0.3637916311,
"25023540101",5401.01,0.7348066298,0.2636127917,
"25023540102",5401.02,0.1818181818,0.2149425287,
"25023540103",5401.03,0.2888888889,0.2564841499,
"25023541100",5411,0.3139534884,0.2319228709,
"25023542101",5421.01,0.6877076412,0.2963895886,
"25023542102",5421.02,0.4563106796,0.335117773,
"25023542200",5422,0.1551724138,0.2390359542,
"25023542301",5423.01,0.6722454672,0.2151767152,
"25023542302",5423.02,0.6293193717,0.2130257802,
"25023543100",5431,0.275862069,0.2575757576,
"25023544100",5441,0.5309278351,0.4182470528,
"25023544200",5442,0.5,0.314922049,
"25023545100",5451,0.7054054054,0.37465993,
"25023545200",5452,0.3911917098,0.2629063098,
"25023545300",5453,0.3230769231,0.2576586433,
"25023545400",5454,0.4608208955,0.3384311791,
"25023560100",5601,0.2484076433,0.2101449275,
"25023561100",5611,0.4183006536,0.2734375,
"25023561400",5614,0.6105006105,0.2122360585,
"25023980200",9802,0,0.5714285714,
"25023980300",9803,1,,
"25023990003",9900.03,,,
"25025000101",1.01,0.2942583732,0.2014925373,
"25025000102",1.02,0.4945337621,0.3173431734,
"25025000201",2.01,0.4701492537,0.2099009901,
"25025000202",2.02,0.4120603015,0.2976445396,
"25025000301",3.01,0.2010796221,0.3215767635,
"25025000302",3.02,0.3001328021,0.301980198,
"25025000401",4.01,0.3844339623,0.3178807947,
"25025000402",4.02,0.4708886619,0.2623762376,
"25025000502",5.02,0.4448275862,0.2891986063,
"25025000503",5.03,0.3747534517,0.4033149171,
"25025000505",5.05,0.5134474328,0.1699029126,
"25025000506",5.06,0.5396396396,0.1658767773,
"25025000601",6.01,0.4510433387,0.1707317073,
"25025000603",6.03,0.6416065911,0.7699115044,
"25025000604",6.04,0.5824524313,0.3318777293,
"25025000701",7.01,0.3945396146,0.1617021277,
"25025000703",7.03,0.6015473888,0.8181818182,
"25025000704",7.04,0.5579710145,0.375,
"25025000804",8.04,0.3189326557,0.3018867925,
"25025000805",8.05,0.5841584158,0,
"25025000806",8.06,0.6458635704,1,
"25025000807",8.07,,,
"25025010103",101.03,0.7087719298,0,
"25025010104",101.04,0.4501178319,0.2349206349,
"25025010204",102.04,0.5604395604,0.7303370787,
"25025010205",102.05,0.4862055178,0.325,
"25025010206",102.06,0.628909552,1,
"25025010300",103,0.4406130268,0.5641025641,
"25025010403",104.03,0.7096560847,0.05625,
"25025010404",104.04,0.7495309568,0.2195121951,
"25025010405",104.05,0.4695989651,0.7391304348,
"25025010408",104.08,0.6566970091,0.4054054054,
"25025010500",105,0.5994781474,0.2863636364,
"25025010600",106,0.5123028391,0.288981289,
"25025010701",107.01,0.3436532508,0.2398753894,
"25025010702",107.02,0.3469387755,0.3308714919,
"25025010801",108.01,0.4094240838,0.4192982456,
"25025010802",108.02,0.3528319406,0.2531468531,
"25025020101",201.01,0.3257790368,0.1369450715,
"25025020200",202,0.4303630363,0.1948051948,
"25025020301",203.01,0.4724264706,0.2396694215,
"25025020302",203.02,0.3495575221,0.1396648045,
"25025020304",203.04,0.4411347518,0.1466666667,
"25025020305",203.05,0.4775248103,0.3265306122,
"25025030100",301,0.4069767442,0.55,
"25025030200",302,0.3025210084,0.1846153846,
"25025030301",303.01,0.3015075377,0.4800664452,
"25025030302",303.02,0.4294416244,0.1208791209,
"25025030400",304,0.443943662,0.2922794118,
"25025030500",305,0.3025641026,0.3609341826,
"25025040100",401,0.2258726899,0.1109643329,
"25025040200",402,0.4217687075,0.1413793103,
"25025040300",403,0.2408435072,0.1901515152,
"25025040401",404.01,0.3377777778,0.1895093063,
"25025040600",406,0.4,0.1705685619,
"25025040801",408.01,0.5,0.1985111663,
"25025050101",501.01,0.4772914946,0.3624535316,
"25025050200",502,0.5070202808,0.3181049069,
"25025050300",503,0.4313346228,0.3102040816,
"25025050400",504,0.4626108999,0.1598360656,
"25025050500",505,0.5190615836,0.1815068493,
"25025050600",506,0.6045112782,0.3974358974,
"25025050700",507,0.5564516129,0.1432360743,
"25025050901",509.01,0.3933901919,0.1662650602,
"25025051000",510,0.3717664449,0.3179972936,
"25025051101",511.01,0.3389720234,0.2218009479,
"25025051200",512,0.307922272,0.2225352113,
"25025060101",601.01,0.2747126437,0.2200647249,
"25025060200",602,0.3049907579,0.2693208431,
"25025060301",603.01,0.1730769231,0.3514246947,
"25025060400",604,0.1733535201,0.2189597315,
"25025060501",605.01,0.2157676349,0.2912011173,
"25025060601",606.01,0.1367041199,0.07520325203,
"25025060602",606.02,0.5307692308,0.5454545455,
"25025060603",606.03,0.4372955289,0.6842105263,
"25025060604",606.04,0.3667496887,0.3269689737,
"25025060700",607,0.5084134615,,
"25025060800",608,0.4181669394,0.1624413146,
"25025061000",610,0.3805073431,0.1256157635,
"25025061101",611.01,0.5144067797,,
"25025061201",612.01,0.333976834,0.4655963303,
"25025061202",612.02,,,
"25025061203",612.03,0.1860986547,0.1100110011,
"25025061204",612.04,0.212345679,0.129707113,
"25025070102",701.02,0.3643312102,0.4188034188,
"25025070103",701.03,0.6465863454,0.3076923077,
"25025070104",701.04,0.5988700565,0.2229551451,
"25025070201",702.01,0.4102857143,0.125,
"25025070202",702.02,0.5226537217,0.04268292683,
"25025070301",703.01,0.1824324324,0.2526002972,
"25025070302",703.02,0.4233576642,0.3002309469,
"25025070402",704.02,0.4903898957,0.2889908257,
"25025070501",705.01,0.3294930876,0.1921005386,
"25025070502",705.02,0.6474601971,0.2371323529,
"25025070600",706,0.2138888889,0.2397003745,
"25025070700",707,0.5811320755,0.1567164179,
"25025070801",708.01,0.7190569745,0.09302325581,
"25025070802",708.02,0.5104821803,0.1781737194,
"25025070901",709.01,0.4470842333,0.243902439,
"25025070902",709.02,0.409495549,0.2085308057,
"25025071101",711.01,0.570323488,0.1910828025,
"25025071201",712.01,0.3573943662,0.2540381791,
"25025080100",801,0.5123809524,0.2763636364,
"25025080300",803,0.6027972028,0.455026455,
"25025080401",804.01,0.5840707965,0.7123287671,
"25025080500",805,0.4409448819,1,
"25025080601",806.01,0.6585365854,0.487804878,
"25025080801",808.01,0.4192966637,,
"25025080900",809,0.47829233,0.05063291139,
"25025081001",810.01,0.5991614256,0.4090909091,
"25025081101",811.01,0.5816733068,0.3666666667,
"25025081102",811.02,0.4158291457,0.3765903308,
"25025081200",812,0.5066793893,0.149068323,
"25025081301",813.01,0.4447731755,0.4574468085,
"25025081302",813.02,0.6009433962,1,
"25025081400",814,0.5551684088,0.3733681462,
"25025081500",815,0.6765188834,0.3880597015,
"25025081700",817,0.4950884086,0.738791423,
"25025081800",818,0.72845953,0.3747841105,
"25025081900",819,0.485798237,0.2548638132,
"25025082000",820,0.7319915254,0.3215189873,
"25025082100",821,0.590051458,0.4094827586,
"25025090100",901,0.6341935484,0.3185595568,
"25025090200",902,0.4018838305,0.3387096774,
"25025090300",903,0.5845238095,0.4807017544,
"25025090400",904,0.446835443,0.5159235669,
"25025090600",906,0.7958833619,0.1981132075,
"25025090700",907,0.4158838599,0.2523923445,
"25025090901",909.01,0.5879467414,,
"25025091001",910.01,0.5365402405,0.4760213144,
"25025091100",911,0.3511235955,0.2333696838,
"25025091200",912,0.4732461356,0.295154185,
"25025091300",913,0.5442477876,0.4025423729,
"25025091400",914,0.5049342105,0.4495575221,
"25025091500",915,0.5227513228,0.2692913386,
"25025091600",916,0.5069532238,0.55078125,
"25025091700",917,0.6377295492,0.5648148148,
"25025091800",918,0.4893832154,0.567251462,
"25025091900",919,0.4982817869,0.3164794007,
"25025092000",920,0.5045643154,0.3823953824,
"25025092101",921.01,0.5978050355,0.3440951572,
"25025092200",922,0.433106576,0.2503128911,
"25025092300",923,0.4952941176,0.2883116883,
"25025092400",924,0.5595886267,0.3154362416,
"25025100100",1001,0.6007827789,0.3099273608,
"25025100200",1002,0.5762711864,0.403892944,
"25025100300",1003,0.6323268206,0.4461325967,
"25025100400",1004,0.4204444444,0.2843373494,
"25025100500",1005,0.4873808188,0.4589861751,
"25025100601",1006.01,0.5339892665,0.2801843318,
"25025100603",1006.03,0.216066482,0.3472949389,
"25025100700",1007,0.1995305164,0.2307692308,
"25025100800",1008,0.5566101695,0.2445141066,
"25025100900",1009,0.2505800464,0.2354312354,
"25025101001",1010.01,0.6207243461,0.2901716069,
"25025101002",1010.02,0.6861555433,0.2350813743,
"25025101101",1011.01,0.5448275862,0.5444617785,
"25025101102",1011.02,0.6311349693,0.4475806452,
"25025110104",1101.04,0.5674418605,0.2830188679,
"25025110105",1101.05,0.2659732541,0.07871198569,
"25025110106",1101.06,0.623655914,0.2391304348,
"25025110201",1102.01,0.4980769231,0.3367088608,
"25025110301",1103.01,0.3571428571,0.3737796374,
"25025110401",1104.01,0.490625,0.3200531208,
"25025110403",1104.03,0.2614259598,0.2491987179,
"25025110501",1105.01,0.6330532213,0.1884984026,
"25025110502",1105.02,0.360953462,0.2472406181,
"25025110601",1106.01,0.6633906634,0.1308900524,
"25025110607",1106.07,0.2930800543,0.1665421957,
"25025120103",1201.03,0.3045685279,0.102189781,
"25025120104",1201.04,0.3259668508,0.06440071556,
"25025120105",1201.05,0.3577235772,0.2579462103,
"25025120201",1202.01,0.452891488,0.1947449768,
"25025120301",1203.01,0.3952049497,0.187283237,
"25025120400",1204,0.3789294817,0.2242424242,
"25025120500",1205,0.5405872193,0.08505747126,
"25025120600",1206,0.3239171375,0.2041139241,
"25025120700",1207,0.3252427184,0.3412017167,
"25025130101",1301.01,0.3713355049,0.2269736842,
"25025130200",1302,0.3869047619,0.1765988372,
"25025130300",1303,0.2748344371,0.1582733813,
"25025130402",1304.02,0.4951644101,0.1612702366,
"25025130404",1304.04,0.6560150376,0.1225658648,
"25025130406",1304.06,0.6918703809,0.2360097324,
"25025140102",1401.02,0.4756756757,0.2262723521,
"25025140105",1401.05,0.7073170732,0.236503856,
"25025140106",1401.06,0.4529616725,0.05660377358,
"25025140107",1401.07,0.3937677054,0.365119197,
"25025140201",1402.01,0.3477564103,0.2646239554,
"25025140202",1402.02,0.38125,0.2193645991,
"25025140300",1403,0.594997022,0.2624113475,
"25025140400",1404,0.5218687873,0.2401143402,
"25025160102",1601.02,0.4326171875,0.1587301587,
"25025160103",1601.03,0.6172465961,0.4235500879,
"25025160200",1602,0.5703634669,0.5447154472,
"25025160300",1603,0.5005988024,0.3507751938,
"25025160400",1604,0.4457917261,0.2287581699,
"25025160501",1605.01,0.6462948816,0.3262839879,
"25025160502",1605.02,0.592481203,0.1877394636,
"25025160601",1606.01,0.50795053,0.2361702128,
"25025160602",1606.02,0.6051032807,0.3873762376,
"25025170101",1701.01,0.6247689464,0.2213114754,
"25025170102",1701.02,0.6394736842,0.2082973207,
"25025170200",1702,0.6024096386,0.50456621,
"25025170301",1703.01,0.1622176591,0.3484132343,
"25025170302",1703.02,0.4523460411,0.1203703704,
"25025170400",1704,0.6073354908,0.3978001833,
"25025170502",1705.02,0.8556149733,0.4021164021,
"25025170503",1705.03,0.4444444444,0.4107526882,
"25025170504",1705.04,0.3894389439,0.3865740741,
"25025170601",1706.01,0.6142857143,0.3658340048,
"25025170701",1707.01,0.5873493976,0.4773413897,
"25025170702",1707.02,0.6605678233,0.6774193548,
"25025170800",1708,0.509391435,0.3555355536,
"25025180101",1801.01,0.4293040293,0.3643410853,
"25025180200",1802,0.6353135314,0.3160211268,
"25025180301",1803.01,0.4621848739,0.2256410256,
"25025180400",1804,0.4674220963,0.2833723653,
"25025180500",1805,0.5823389021,0.2802734375,
"25025980101",9801.01,,,
"25025980300",9803,,,
"25025980700",9807,,,
"25025980900",9809,0.1428571429,,
"25025981000",9810,0,,
"25025981100",9811,,,
"25025981201",9812.01,,,
"25025981202",9812.02,,,
"25025981300",9813,,0.1153846154,
"25025981501",9815.01,,,
"25025981502",9815.02,,,
"25025981600",9816,,,
"25025981700",9817,,,
"25025981800",9818,,0,
"25025981900",9819,,,
"25025990101",9901.01,,,
"25027700100",7001,0.6631578947,0.236830456,
"25027701101",7011.01,0.4838709677,0.2786234282,
"25027701102",7011.02,0.5052816901,0.2403100775,
"25027702201",7022.01,0.4901960784,0.1770623742,
"25027702202",7022.02,0.4838709677,0.2864864865,
"25027703100",7031,0.4919210054,0.2747631352,
"25027703200",7032,0.4479166667,0.3016605166,
"25027703300",7033,0.5921908894,0.2834917891,
"25027704201",7042.01,0.564516129,0.1746522411,
"25027704202",7042.02,0.1162790698,0.2238095238,
"25027705101",7051.01,0.1833333333,0.1636506688,
"25027705102",7051.02,0.4556962025,0.3363892807,
"25027706100",7061,0.3424657534,0.2082210243,
"25027707100",7071,0.6727642276,0.2820512821,
"25027707200",7072,0.4053738318,0.3373493976,
"25027707300",7073,0.3979057592,0.4111111111,
"25027707400",7074,0.5585412668,0.3599493029,
"25027707500",7075,0.4760432767,0.1684782609,
"25027708100",7081,0.5892420538,0.3203070482,
"25027709100",7091,0.4140127389,0.2106382979,
"25027709201",7092.01,0.5019206146,0.1821366025,
"25027709203",7092.03,0.4882571075,0.1618004866,
"25027709204",7092.04,0.3935361217,0.31738437,
"25027709400",7094,0.5772870662,0.3564231738,
"25027709501",7095.01,0.2,0.1997455471,
"25027709502",7095.02,0.6701388889,0.1904761905,
"25027709600",7096,0.4952978056,0.3662921348,
"25027709701",7097.01,0.3349633252,0.2170841362,
"25027709702",7097.02,0.378870674,0.3699421965,
"25027710100",7101,0.2684310019,0.4092485549,
"25027710200",7102,0.269541779,0.2654945055,
"25027710300",7103,0.3536895674,0.3234165067,
"25027710400",7104,0.7169811321,0.3785234899,
"25027710500",7105,0.499047619,0.2276923077,
"25027710601",7106.01,0.3859191656,0.6061776062,
"25027710602",7106.02,0.6290322581,0.4058295964,
"25027710700",7107,0.4534288639,0.625,
"25027710800",7108,0.6091703057,0.2386740331,
"25027711000",7110,0.6277372263,0.3993506494,
"25027711100",7111,0.5700934579,0.2645064054,
"25027712101",7121.01,0.4030808729,0.3321799308,
"25027712102",7121.02,0.1323529412,0.1700729927,
"25027713100",7131,0.5298804781,0.226044226,
"25027715100",7151,0,0.1922669492,
"25027716101",7161.01,0.2046979866,0.3568118628,
"25027716102",7161.02,0.2553191489,0.166061706,
"25027716200",7162,0.4133126935,0.1715481172,
"25027716300",7163,0.4324817518,0.2070063694,
"25027717100",7171,0.3630136986,0.2588744589,OKKU
"25027718100",7181,0.3907455013,0.185353208,OKKU
"25027719100",7191,0.4438902743,0.238723109,
"25027720100",7201,0.5161290323,0.1679873217,OKNI
"25027721101",7211.01,0.1044776119,0.2408376963,HDKU
"25027721103",7211.03,0.16,0.1179391682,
"25027721104",7211.04,0.552173913,0.2453333333,OKNI
"25027722100",7221,0.4352941176,0.1916252661,HDKU
"25027723100",7231,0.4688279302,0.1868732908,
"25027724100",7241,0.3588235294,0.2843822844,HDKU
"25027725100",7251,0.4391143911,0.1793357934,OKNI
"25027726100",7261,0.3463414634,0.1654068475,HDNI
"25027726200",7262,0.4675078864,0.2709854015,OKNI
"25027727100",7271,0.3081761006,0.1770691995,OKKU
"25027728100",7281,0.2477477477,0.1439139206,OKKU
"25027728200",7282,0.7272727273,0.2489177489,OKKU
"25027728300",7283,0.2152230971,0.1765489674,OKKU
"25027728400",7284,0.3595505618,0.2058298632,OKKU
"25027729100",7291,0.28125,0.2890961263,OKNI
"25027729200",7292,0.2857142857,0.164021164,OKNI
"25027730100",7301,0.4043824701,0.230989957,OKKU
"25027730200",7302,0.4466019417,0.256860099,OKKU
"25027730300",7303,0.3542319749,0.2317403066,OKKU
"25027730401",7304.01,0.5952515546,0.3021914648,OKKU
"25027730402",7304.02,0.6551724138,0.3307692308,OKNI
"25027730500",7305,0.5159728945,0.3457330416,OKKU
"25027730600",7306,0.5325153374,0.1946826758,OKKU
"25027730700",7307,0.5475638051,0.2051074179,OKKU
"25027730801",7308.01,0.6492753623,0.238480194,OKNI
"25027730802",7308.02,0.3389355742,0.2171189979,OKNI
"25027730901",7309.01,0.375,0.2657534247,OKKU
"25027730902",7309.02,0.46875,0.3026315789,OKNI
"25027731001",7310.01,0.3274111675,0.3013333333,OKKU
"25027731002",7310.02,0.6543037089,0.180874722,HDNI
"25027731101",7311.01,0.5606641124,0.3333333333,OKKU
"25027731102",7311.02,0.387888707,0.1929824561,OKKU
"25027731202",7312.02,,,
"25027731203",7312.03,0.5556068297,0.400862069,HDKU
"25027731204",7312.04,0.5094614265,0.3807106599,HDKU
"25027731300",7313,0.5212234707,0.4266666667,HDKU
"25027731400",7314,0.5921192758,0.6526315789,HDKU
"25027731500",7315,0.6310904872,0.6052631579,HDNI
"25027731601",7316.01,0.4994635193,0.3114035088,DKU
"25027731602",7316.02,0.6824925816,0,
"25027731700",7317,0.561123348,0.475308642,OKCQ
"25027731801",7318.01,0.3727714749,0.2333333333,
"25027731802",7318.02,0.6486286138,0.2577903683,OKNI
"25027731900",7319,0.5292646323,0.5352798054,OKKU
"25027732001",7320.01,0.4074662431,0.5762711864,HDNI
"25027732002",7320.02,0.5087719298,0.2954545455,OKNI
"25027732201",7322.01,0.2976694915,0.2260692464,OKNI
"25027732202",7322.02,0.4891975309,0.2658092176,OKKU
"25027732203",7322.03,0.4454638124,0.2675675676,OKKU
"25027732301",7323.01,0.6261980831,0.4692144374,OKNI
"25027732302",7323.02,0.6380133715,0.4318181818,OKKU
"25027732400",7324,0.4442231076,0.5394045534,OKKU
"25027732500",7325,0.6763888889,0.3522012579,OKKU
"25027732600",7326,0.5037945126,0.6241457859,OKKU
"25027732700",7327,0.4621276596,0.4144869215,OKKU
"25027732801",7328.01,0.2637021717,0.2078353254,OKKU
"25027732802",7328.02,0.4521008403,0.2844744455,HDKU
"25027732901",7329.01,0.525042206,0.2706863374,OKKU
"25027732902",7329.02,,,
"25027733000",7330,0.5370531822,0.4715719064,HDNI
"25027733101",7331.01,0.634057971,0.1287988423,OKKU
"25027733102",7331.02,0.5538057743,0.3621013133,HDKU
"25027735100",7351,0.25,0.2665424045,OKNI
"25027735200",7352,0.1795665635,0.2941979522,HDNI
"25027736100",7361,0.1538461538,0.2203208556,OKKU
"25027736200",7362,0.4106280193,0.2848885219,OKKU
"25027736300",7363,0.3903508772,0.2292746114,OKKU
"25027736400",7364,0.6715328467,0.2225405922,OKKU
"25027736500",7365,0.4851485149,0.204308094,OKNI
"25027737100",7371,0.1068493151,0.2179176755,OKKU
"25027737200",7372,0.5290806754,0.184,OKKU
"25027737300",7373,0.5020661157,0.281374502,OKKU
"25027738100",7381,0.3194278903,0.197301855,OKKU
"25027738201",7382.01,0.11328125,0.2386206897,OKNI
"25027738202",7382.02,0.5353016688,0.1786283892,OKNI
"25027739101",7391.01,0.6369863014,0.2199058507,OKNI
"25027739102",7391.02,0.2723214286,0.15266486,DNI
"25027739201",7392.01,0.4332313965,0.3419773096,OKNI
"25027739202",7392.02,0.2922755741,0.2502639916,
"25027739300",7393,0.3923541247,0.1881505204,DKU
"25027739401",7394.01,0.4533551555,0.1332948644,DKU
"25027739402",7394.02,0.02840909091,0.1675531915,
"25027739500",7395,0.798245614,0.2175097276,DNI
"25027740101",7401.01,0.5824742268,0.1966701353,OKNI
"25027740102",7401.02,0.2857142857,0.1581008321,OKNI
"25027740200",7402,0.4116022099,0.2467248908,OKKU
"25027741101",7411.01,0.3694267516,0.2084629745,
"25027741102",7411.02,0.2551440329,0.2552816901,
"25027742300",7423,0.2876857749,0.2680810029,DNI
"25027742401",7424.01,0.8064516129,0.200312989,DNI
"25027742402",7424.02,0.2680047226,0.2304038005,
"25027743100",7431,0.5416666667,0.2445611403,OKKU
"25027744102",7441.02,0.2545454545,0.2365714286,
"25027744103",7441.03,0.6328125,0.2152006832,
"25027744104",7441.04,0.7822878229,0.1596406358,
"25027744201",7442.01,0.8263665595,0.3418803419,
"25027744202",7442.02,0.2285368803,0.2849378882,
"25027744300",7443,0.6003490401,0.3214953271,
"25027744400",7444,0.5127478754,0.3701923077,
"25027745100",7451,0.4365079365,0.2537492501,OKKU
"25027746100",7461,0.5935828877,0.3392484342,OKNI
"25027747101",7471.01,0.6409335727,0.2427652733,OKKU
"25027747102",7471.02,0.4,0.1621112158,OKNI
"25027748100",7481,0.3142857143,0.1996303142,
"25027749100",7491,0.1098130841,0.2066936374,OKKU
"25027749200",7492,0.4015625,0.1996445498,OKNI
"25027750100",7501,0.32081142,0.2769347496,OKNI
"25027750200",7502,0.5230414747,0.1958213847,OKNI
"25027750300",7503,0.3730684327,0.369189907,OKKU
"25027751101",7511.01,0.2789473684,0.1231470924,OKKU
"25027751102",7511.02,0.25,0.2225352113,OKNI
"25027752101",7521.01,0.4004106776,0.1227030231,OKNI
"25027752102",7521.02,0.890625,0.127394636,HDKU
"25027753100",7531,0.4923599321,0.1549295775,OKKU
"25027753200",7532,0.6212121212,0.2985244041,HDNI
"25027754100",7541,0.3817787419,0.2271422714,OKKU
"25027754200",7542,0.5354906054,0.3469387755,OKNI
"25027754300",7543,0.4652301665,0.6547945205,OKKU
"25027754400",7544,0.5107604017,0.305588585,OKKU
"25027755100",7551,0.3853459973,0.3557483731,OKNI
"25027755201",7552.01,0.3880597015,0.3376941946,OKNI
"25027755202",7552.02,0.462295082,0.2848904268,
"25027756101",7561.01,0.4861337684,0.1018651363,OKKU
"25027756102",7561.02,0.06578947368,0.1571845368,OKKU
"25027757100",7571,0.458,0.3337378641,HDKU
"25027757200",7572,0.649550706,0.5022026432,HDKU
"25027757300",7573,0.5686113394,0.04666666667,OKKU
"25027757400",7574,0.4419642857,0.2693548387,OKKU
"25027757500",7575,0.5025041736,0.2787356322,OKKU
"25027758101",7581.01,0,0.2143808256,OKKU
"25027758103",7581.03,0.5263157895,0.2418006431,OKNI
"25027758104",7581.04,0.3177083333,0.2246127367,
"25027759100",7591,0.3742331288,0.2681940701,HDNI
"25027760100",7601,0.2433628319,0.3576583801,OKNI
"25027761100",7611,0.3029490617,0.2395973154,HDNI
"25027761200",7612,0.5046583851,0.169244768,DKU
"25027761300",7613,0.6933962264,0.224247949,
"25027761401",7614.01,0.2823529412,0.2249637155,
"25027761402",7614.02,0.8028169014,0.1768867925,
